2012072937   05,11,06,07,01
2012072936   11,07,06,09,05
2012072935   01,07,03,10,05
2012072934   05,09,04,02,01
2012072933   06,04,09,02,10
2012072932   08,02,07,03,10
2012072931   04,07,06,05,02
2012072930   07,04,03,10,01
2012072929   06,11,03,04,01
2012072928   06,11,07,09,08
2012072927   01,04,05,10,11
2012072926   11,05,03,01,09
2012072925   11,06,04,07,08
2012072924   10,05,06,02,09
2012072923   05,07,04,06,09
2012072922   11,01,02,09,04
2012072921   10,01,07,03,09
2012072920   10,05,08,09,03
2012072919   06,10,08,04,07
2012072918   05,10,06,07,03
2012072917   03,07,04,02,10
2012072916   07,08,10,05,04
2012072915   10,04,11,02,06
2012072914   10,07,11,08,06
2012072913   02,07,04,11,05
2012072912   11,07,01,02,04
2012072911   03,01,02,05,06
2012072910   03,07,04,02,05
2012072909   02,08,03,09,07
2012072908   02,11,10,04,06
2012072907   04,03,11,05,07
2012072906   05,11,07,08,02
2012072905   09,04,10,08,07
2012072904   01,05,10,04,08
2012072903   03,06,07,01,04
2012072902   06,07,02,03,01
2012072901   02,06,05,04,11
2012072884   11,07,02,04,08
2012072883   02,10,04,11,06
2012072882   02,03,09,07,11
2012072881   04,09,02,08,03
2012072880   05,01,04,08,02
2012072879   03,05,09,07,01
2012072878   11,08,09,01,02
2012072877   04,07,02,05,06
2012072876   04,05,01,10,11
2012072875   07,11,08,06,04
2012072874   02,09,06,08,01
2012072873   09,08,06,11,07
2012072872   05,03,07,08,09
2012072871   06,05,10,11,03
2012072870   05,09,10,07,02
2012072869   08,04,03,10,11
2012072868   09,08,02,05,01
2012072867   09,06,11,03,10
2012072866   07,08,09,06,10
2012072865   01,02,07,08,11
2012072864   04,06,01,08,05
2012072863   01,10,09,03,06
2012072862   11,10,06,08,09
2012072861   09,06,07,01,05
2012072860   05,08,04,06,02
2012072859   05,01,06,02,04
2012072858   06,08,09,02,04
2012072857   07,02,08,04,11
2012072856   01,03,10,05,06
2012072855   03,10,09,02,07
2012072854   06,08,03,07,10
2012072853   06,10,09,07,03
2012072852   01,06,08,03,09
2012072851   07,11,01,03,05
2012072850   09,05,07,08,02
2012072849   04,11,02,08,07
2012072848   11,05,02,07,06
2012072847   05,01,02,10,06
2012072846   07,03,11,05,04
2012072845   10,06,01,03,04
2012072844   02,10,07,09,06
2012072843   09,04,08,07,01
2012072842   04,09,02,05,01
2012072841   08,09,05,06,01
2012072840   06,09,11,08,02
2012072839   06,02,11,09,04
2012072838   08,01,05,09,07
2012072837   01,08,10,09,02
2012072836   08,07,06,09,05
2012072835   10,02,11,03,04
2012072834   05,03,04,02,01
2012072833   05,03,02,09,07
2012072832   01,02,04,03,06
2012072831   10,03,07,04,09
2012072830   10,11,02,03,01
2012072829   04,07,08,05,03
2012072828   04,05,08,06,11
2012072827   07,11,08,01,10
2012072826   07,06,02,09,10
2012072825   11,01,06,03,09
2012072824   08,03,02,07,05
2012072823   08,11,05,10,02
2012072822   10,08,07,09,06
2012072821   03,07,04,09,02
2012072820   09,10,07,08,04
2012072819   05,09,03,07,11
2012072818   11,04,05,06,01
2012072817   11,08,01,03,02
2012072816   11,09,10,02,06
2012072815   01,07,11,05,09
2012072814   11,06,07,04,10
2012072813   10,02,05,03,06
2012072812   10,01,02,06,11
2012072811   01,02,04,08,05
2012072810   10,11,03,09,01
2012072809   08,02,06,11,09
2012072808   05,10,11,07,08
2012072807   09,05,10,04,02
2012072806   03,10,09,06,05
2012072805   01,07,10,04,02
2012072804   06,08,11,03,10
2012072803   04,02,08,03,11
2012072802   11,06,04,01,02
2012072801   02,09,06,10,03
2012072784   06,02,07,04,05
2012072783   04,02,08,05,10
2012072782   03,07,02,11,05
2012072781   06,05,02,03,07
2012072780   08,03,04,02,01
2012072779   06,08,04,03,01
2012072778   10,03,01,08,07
2012072777   05,07,01,11,02
2012072776   11,10,08,04,02
2012072775   04,09,10,05,06
2012072774   10,11,06,08,01
2012072773   09,11,01,04,03
2012072772   05,06,10,11,03
2012072771   05,03,01,10,06
2012072770   09,05,02,06,07
2012072769   05,03,08,01,06
2012072768   04,09,08,06,11
2012072767   08,04,07,10,11
2012072766   11,10,04,06,05
2012072765   04,05,02,01,07
2012072764   11,03,02,09,08
2012072763   02,03,07,09,05
2012072762   08,04,10,01,11
2012072761   02,03,07,04,05
2012072760   03,05,07,04,10
2012072759   05,10,08,07,04
2012072758   04,09,01,11,03
2012072757   01,03,09,04,07
2012072756   11,10,01,06,07
2012072755   07,09,04,05,03
2012072754   04,02,03,05,11
2012072753   08,04,05,03,10
2012072752   04,09,11,07,03
2012072751   04,05,01,09,06
2012072750   05,03,07,08,09
2012072749   02,09,06,07,11
2012072748   11,09,04,10,05
2012072747   02,10,04,05,08
2012072746   11,02,01,04,09
2012072745   04,11,02,05,10
2012072744   03,06,04,07,01
2012072743   11,01,10,06,03
2012072742   04,03,06,02,01
2012072741   03,11,05,04,06
2012072740   10,01,07,08,02
2012072739   11,04,09,05,01
2012072738   03,04,11,01,09
2012072737   06,08,02,09,05
2012072736   05,02,06,03,04
2012072735   11,09,05,02,01
2012072734   07,09,10,05,01
2012072733   08,10,09,06,11
2012072732   06,05,04,02,11
2012072731   05,02,09,06,11
2012072730   02,10,07,08,06
2012072729   08,02,06,11,03
2012072728   08,09,10,04,06
2012072727   03,04,11,07,01
2012072726   04,02,11,03,07
2012072725   06,10,02,07,09
2012072724   04,07,03,08,06
2012072723   05,06,10,04,03
2012072722   09,11,05,02,04
2012072721   09,11,04,07,10
2012072720   06,09,10,02,03
2012072719   10,02,05,08,03
2012072718   08,02,10,05,11
2012072717   07,02,05,04,09
2012072716   05,03,08,01,06
2012072715   02,06,04,05,01
2012072714   11,03,05,06,07
2012072713   08,02,06,03,07
2012072712   08,09,11,01,03
2012072711   04,09,07,05,08
2012072710   03,08,07,11,06
2012072709   02,10,09,01,07
2012072708   07,11,05,06,10
2012072707   07,06,10,05,04
2012072706   10,02,07,04,03
2012072705   05,10,02,07,04
2012072704   02,05,01,08,09
2012072703   06,03,01,10,02
2012072702   05,01,07,11,09
2012072701   10,09,02,03,06
2012072684   03,06,01,05,10
2012072683   06,03,08,10,02
2012072682   07,10,05,11,09
2012072681   06,02,01,08,04
2012072680   03,04,05,11,06
2012072679   01,03,04,09,10
2012072678   03,05,04,11,07
2012072677   01,04,06,11,10
2012072676   09,06,03,05,10
2012072675   06,05,04,09,01
2012072674   08,01,11,04,02
2012072673   05,06,10,09,08
2012072672   09,01,10,07,05
2012072671   02,05,07,10,08
2012072670   04,08,09,05,02
2012072669   05,09,04,01,06
2012072668   02,06,09,03,08
2012072667   10,02,01,03,06
2012072666   04,05,07,09,02
2012072665   08,09,01,10,11
2012072664   01,02,05,04,07
2012072663   11,08,07,10,03
2012072662   07,08,09,10,04
2012072661   06,02,09,08,07
2012072660   04,03,11,09,06
2012072659   04,05,08,06,02
2012072658   07,02,06,03,01
2012072657   10,11,09,06,03
2012072656   07,10,01,04,09
2012072655   05,04,01,02,08
2012072654   06,02,03,08,09
2012072653   11,04,06,08,07
2012072652   09,08,07,02,05
2012072651   11,06,03,02,10
2012072650   05,07,11,03,08
2012072649   04,05,09,06,01
2012072648   10,11,09,06,03
2012072647   02,03,11,05,06
2012072646   03,07,11,04,10
2012072645   08,09,01,02,04
2012072644   11,01,04,09,07
2012072643   10,03,08,04,05
2012072642   01,07,11,02,06
2012072641   02,04,03,07,05
2012072640   02,10,11,08,04
2012072639   01,07,02,04,11
2012072638   01,11,04,10,07
2012072637   11,06,02,04,09
2012072636   02,03,11,10,07
2012072635   01,05,09,11,06
2012072634   02,01,11,10,04
2012072633   11,10,09,01,02
2012072632   11,02,07,09,08
2012072631   10,06,02,04,03
2012072630   06,11,07,02,10
2012072629   10,08,09,07,01
2012072628   10,04,01,11,09
2012072627   06,04,10,05,03
2012072626   04,08,09,01,05
2012072625   06,09,10,01,04
2012072624   03,06,05,09,10
2012072623   05,04,11,03,06
2012072622   05,08,04,09,11
2012072621   11,03,06,07,10
2012072620   01,02,07,08,09
2012072619   02,01,03,04,10
2012072618   02,11,08,06,10
2012072617   08,09,11,05,07
2012072616   05,07,06,08,09
2012072615   11,08,01,03,10
2012072614   09,10,04,05,01
2012072613   11,05,06,08,09
2012072612   04,06,07,02,05
2012072611   01,07,09,10,05
2012072610   09,07,08,10,03
2012072609   01,07,10,04,11
2012072608   07,03,10,02,11
2012072607   05,11,04,10,07
2012072606   03,01,06,09,04
2012072605   11,10,03,06,07
2012072604   04,06,07,11,08
2012072603   11,10,09,07,05
2012072602   10,06,04,05,09
2012072601   03,08,06,10,01
2012072584   06,11,04,02,10
2012072583   07,03,04,02,05
2012072582   05,07,10,04,08
2012072581   04,01,02,09,11
2012072580   03,09,10,08,04
2012072579   03,10,05,04,09
2012072578   11,10,08,05,09
2012072577   07,11,01,04,02
2012072576   07,03,02,09,11
2012072575   07,04,10,02,05
2012072574   05,11,10,03,02
2012072573   08,01,09,03,05
2012072572   01,03,08,07,05
2012072571   11,06,09,04,03
2012072570   04,02,05,09,01
2012072569   05,04,08,06,11
2012072568   04,10,11,03,02
2012072567   05,08,11,02,07
2012072566   05,08,01,07,06
2012072565   03,05,02,01,09
2012072564   02,04,09,05,01
2012072563   09,10,06,01,02
2012072562   07,05,11,10,09
2012072561   04,05,10,08,07
2012072560   11,05,06,01,02
2012072559   07,02,08,05,11
2012072558   08,06,03,07,11
2012072557   10,05,06,11,07
2012072556   06,09,03,04,11
2012072555   03,01,02,04,07
2012072554   05,03,11,06,02
2012072553   07,09,05,10,08
2012072552   09,05,10,06,11
2012072551   10,04,07,01,03
2012072550   09,01,04,05,08
2012072549   06,08,09,10,05
2012072548   06,07,03,09,02
2012072547   01,02,06,08,09
2012072546   10,03,11,02,07
2012072545   10,03,07,04,08
2012072544   05,03,11,02,06
2012072543   10,02,06,04,08
2012072542   02,08,09,03,11
2012072541   05,02,07,08,06
2012072540   09,03,06,07,04
2012072539   09,04,07,06,08
2012072538   08,10,07,11,09
2012072537   10,06,08,09,01
2012072536   08,11,10,05,04
2012072535   11,02,04,03,07
2012072534   04,01,05,06,08
2012072533   10,07,11,06,05
2012072532   09,08,06,03,10
2012072531   08,06,11,01,07
2012072530   07,10,05,11,04
2012072529   01,10,02,04,05
2012072528   04,09,06,02,11
2012072527   04,06,08,03,02
2012072526   08,01,07,02,04
2012072525   02,09,06,03,11
2012072524   07,02,04,01,05
2012072523   10,04,01,07,11
2012072522   06,04,03,09,10
2012072521   11,06,03,09,07
2012072520   11,05,07,08,04
2012072519   04,10,05,06,11
2012072518   03,08,10,05,01
2012072517   08,02,09,03,04
2012072516   06,04,01,08,11
2012072515   05,02,03,10,07
2012072514   02,07,10,08,01
2012072513   11,05,04,02,01
2012072512   02,11,06,03,04
2012072511   09,11,01,06,07
2012072510   09,10,02,06,04
2012072509   01,06,02,03,05
2012072508   06,01,03,04,09
2012072507   01,08,06,10,11
2012072506   03,06,01,10,05
2012072505   10,02,11,05,01
2012072504   07,08,01,06,11
2012072503   07,11,09,01,06
2012072502   03,08,07,04,02
2012072501   04,08,10,02,03
2012072484   08,03,09,04,02
2012072483   09,05,06,08,04
2012072482   01,02,10,03,08
2012072481   08,04,01,11,07
2012072480   08,11,01,10,07
2012072479   09,11,08,05,10
2012072478   07,08,06,05,01
2012072477   09,06,03,07,08
2012072476   05,04,09,07,03
2012072475   07,05,01,09,03
2012072474   09,05,10,02,07
2012072473   10,03,11,06,07
2012072472   07,04,01,06,03
2012072471   02,08,09,11,04
2012072470   09,01,02,04,05
2012072469   02,11,08,10,06
2012072468   04,07,09,02,08
2012072467   02,06,11,09,05
2012072466   10,07,02,09,06
2012072465   10,11,08,05,02
2012072464   03,11,01,08,09
2012072463   05,03,09,08,11
2012072462   02,04,11,09,08
2012072461   01,09,07,08,02
2012072460   11,01,08,09,04
2012072459   08,02,05,06,10
2012072458   11,07,04,06,08
2012072457   07,09,05,03,10
2012072456   07,11,05,09,01
2012072455   09,02,03,10,11
2012072454   06,05,02,08,10
2012072453   06,05,08,07,11
2012072452   08,04,01,02,10
2012072451   03,08,05,02,04
2012072450   10,02,08,09,03
2012072449   07,03,08,10,09
2012072448   01,11,09,04,06
2012072447   01,10,04,11,03
2012072446   07,02,11,10,04
2012072445   03,11,05,08,01
2012072444   05,02,03,10,09
2012072443   10,07,05,01,02
2012072442   03,09,04,07,02
2012072441   05,09,11,04,06
2012072440   01,03,07,02,04
2012072439   08,06,04,02,03
2012072438   06,01,03,09,04
2012072437   05,10,11,03,08
2012072436   10,09,11,02,03
2012072435   05,09,02,08,07
2012072434   02,07,08,10,04
2012072433   04,09,08,01,03
2012072432   01,10,02,11,07
2012072431   10,09,02,03,08
2012072430   09,05,04,10,07
2012072429   01,02,05,09,11
2012072428   04,06,01,09,03
2012072427   05,09,03,06,07
2012072426   02,03,08,05,04
2012072425   01,08,05,06,09
2012072424   06,07,02,04,10
2012072423   02,10,08,04,07
2012072422   05,11,10,08,01
2012072421   02,10,03,08,09
2012072420   09,10,11,04,01
2012072419   09,03,06,05,04
2012072418   02,03,08,07,10
2012072417   02,08,06,07,09
2012072416   11,09,02,04,10
2012072415   07,04,01,03,11
2012072414   11,08,03,07,05
2012072413   04,11,10,02,01
2012072412   02,04,09,07,06
2012072411   03,08,05,04,07
2012072410   02,01,03,07,09
2012072409   07,06,01,10,09
2012072408   04,09,01,06,05
2012072407   03,01,09,10,02
2012072406   04,11,08,05,01
2012072405   02,09,07,05,06
2012072404   05,11,02,09,10
2012072403   01,02,10,07,05
2012072402   05,09,07,01,08
2012072401   03,07,10,05,02
2012072384   06,07,09,03,01
2012072383   04,09,07,06,10
2012072382   03,07,08,06,05
2012072381   01,04,08,06,03
2012072380   09,03,04,02,05
2012072379   04,06,07,08,11
2012072378   07,02,05,10,06
2012072377   09,02,01,11,06
2012072376   09,03,02,10,06
2012072375   04,01,03,07,02
2012072374   10,07,03,01,09
2012072373   03,08,11,10,07
2012072372   10,09,03,05,06
2012072371   08,07,11,02,10
2012072370   01,10,11,02,06
2012072369   08,10,11,03,05
2012072368   03,10,06,01,08
2012072367   11,02,05,04,01
2012072366   10,05,04,01,02
2012072365   10,03,04,08,09
2012072364   07,05,02,03,06
2012072363   05,06,09,02,03
2012072362   08,01,02,03,07
2012072361   02,05,04,03,06
2012072360   04,10,11,06,03
2012072359   06,07,01,10,09
2012072358   08,11,07,09,06
2012072357   03,05,11,07,04
2012072356   11,08,01,10,09
2012072355   02,07,01,09,04
2012072354   10,04,07,11,05
2012072353   07,11,03,02,10
2012072352   11,07,01,10,06
2012072351   09,04,07,05,10
2012072350   08,04,09,11,05
2012072349   11,01,10,04,06
2012072348   09,10,01,04,07
2012072347   06,02,07,04,09
2012072346   04,09,11,01,05
2012072345   11,03,08,05,04
2012072344   08,05,07,01,10
2012072343   11,01,04,03,08
2012072342   11,07,05,01,10
2012072341   07,05,11,02,09
2012072340   06,11,05,02,04
2012072339   09,05,04,02,11
2012072338   08,11,06,01,07
2012072337   05,03,11,01,08
2012072336   03,01,09,04,08
2012072335   08,07,09,01,02
2012072334   05,06,08,03,11
2012072333   07,08,05,06,04
2012072332   10,04,02,09,03
2012072331   11,03,09,06,04
2012072330   06,10,04,03,05
2012072329   05,09,06,10,02
2012072328   07,11,08,01,05
2012072327   03,10,06,01,05
2012072326   05,10,03,06,02
2012072325   02,09,04,01,03
2012072324   05,01,06,08,11
2012072323   04,10,11,08,05
2012072322   09,08,06,10,02
2012072321   04,08,06,11,01
2012072320   09,07,06,05,08
2012072319   05,11,09,02,01
2012072318   06,09,04,05,10
2012072317   03,05,09,11,10
2012072316   11,01,03,09,10
2012072315   02,01,03,04,08
2012072314   11,08,02,03,07
2012072313   02,05,07,01,09
2012072312   03,01,10,08,04
2012072311   02,09,10,07,05
2012072310   10,04,08,02,07
2012072309   11,06,05,04,10
2012072308   11,06,07,03,08
2012072307   10,01,04,08,11
2012072306   10,06,07,01,05
2012072305   11,04,01,03,02
2012072304   06,03,07,09,05
2012072303   05,06,09,01,11
2012072302   01,05,06,04,02
2012072301   11,05,08,09,10
2012072284   06,11,09,02,04
2012072283   03,11,09,10,05
2012072282   09,03,07,02,06
2012072281   02,09,01,07,10
2012072280   08,05,09,07,02
2012072279   05,03,02,01,09
2012072278   02,10,04,07,06
2012072277   10,05,11,07,08
2012072276   02,09,04,10,05
2012072275   08,10,04,09,07
2012072274   07,01,02,03,04
2012072273   01,02,04,10,07
2012072272   04,05,11,09,08
2012072271   06,04,05,02,11
2012072270   09,10,08,01,04
2012072269   02,08,10,04,01
2012072268   11,07,03,05,08
2012072267   03,02,05,07,06
2012072266   10,01,06,02,09
2012072265   03,07,04,09,05
2012072264   02,04,01,09,05
2012072263   05,03,06,11,08
2012072262   07,05,08,01,11
2012072261   10,11,01,02,09
2012072260   04,06,07,11,03
2012072259   02,04,09,01,10
2012072258   10,03,06,08,02
2012072257   04,03,05,11,01
2012072256   01,07,03,09,04
2012072255   04,03,01,10,02
2012072254   11,08,09,01,07
2012072253   10,02,06,11,09
2012072252   03,05,06,09,04
2012072251   01,09,10,08,04
2012072250   07,11,01,04,06
2012072249   01,04,09,10,06
2012072248   06,04,07,01,09
2012072247   03,06,10,05,01
2012072246   02,08,09,10,04
2012072245   05,01,07,10,04
2012072244   02,04,03,09,05
2012072243   10,06,09,01,07
2012072242   05,01,09,06,11
2012072241   03,01,08,11,04
2012072240   08,05,01,03,09
2012072239   03,01,09,11,07
2012072238   01,07,05,03,04
2012072237   03,10,08,07,02
2012072236   09,07,11,01,04
2012072235   06,05,09,03,10
2012072234   07,02,06,09,11
2012072233   02,03,10,05,07
2012072232   02,04,03,05,09
2012072231   09,08,10,07,03
2012072230   11,01,07,03,06
2012072229   03,11,04,05,08
2012072228   10,07,05,08,06
2012072227   07,10,03,06,09
2012072226   10,02,09,11,06
2012072225   10,03,09,08,07
2012072224   10,04,05,06,11
2012072223   02,06,01,11,07
2012072222   03,09,01,08,06
2012072221   09,11,06,03,02
2012072220   05,08,11,07,04
2012072219   01,06,08,11,03
2012072218   05,02,08,10,06
2012072217   01,11,07,08,04
2012072216   09,02,05,04,01
2012072215   07,05,04,06,01
2012072214   04,11,02,03,08
2012072213   03,01,11,07,06
2012072212   10,11,01,05,03
2012072211   07,04,06,05,01
2012072210   05,08,01,06,11
2012072209   04,02,11,07,10
2012072208   05,01,09,11,02
2012072207   02,05,10,11,04
2012072206   06,01,05,07,09
2012072205   02,06,01,08,04
2012072204   08,07,09,02,01
2012072203   05,11,07,06,09
2012072202   01,11,07,02,06
2012072201   04,08,10,01,06
2012072184   07,04,05,02,09
2012072183   07,06,04,11,05
2012072182   08,04,01,02,06
2012072181   03,08,04,05,07
2012072180   06,05,08,07,10
2012072179   04,11,02,10,08
2012072178   09,07,10,04,11
2012072177   09,11,05,10,03
2012072176   11,07,10,08,01
2012072175   06,02,07,10,11
2012072174   05,06,03,04,11
2012072173   09,01,05,10,07
2012072172   08,02,10,03,01
2012072171   05,02,01,07,08
2012072170   03,04,05,09,02
2012072169   04,05,03,01,06
2012072168   11,03,06,10,09
2012072167   02,09,07,11,03
2012072166   04,03,05,08,10
2012072165   10,04,01,02,06
2012072164   03,05,08,10,06
2012072163   07,10,09,05,08
2012072162   09,05,11,10,03
2012072161   04,08,05,07,11
2012072160   08,01,04,10,09
2012072159   06,11,03,04,10
2012072158   02,03,10,09,01
2012072157   10,08,04,02,06
2012072156   10,04,11,03,05
2012072155   02,03,11,05,01
2012072154   05,04,02,08,07
2012072153   04,05,07,03,06
2012072152   03,10,11,05,04
2012072151   02,04,08,01,03
2012072150   07,06,02,05,04
2012072149   11,10,03,06,08
2012072148   01,04,10,11,08
2012072147   02,10,01,11,09
2012072146   09,04,05,02,01
2012072145   08,11,10,06,04
2012072144   01,04,07,11,08
2012072143   08,05,10,02,04
2012072142   08,10,02,04,05
2012072141   11,09,02,06,01
2012072140   04,03,02,09,05
2012072139   01,07,08,11,04
2012072138   09,08,01,10,02
2012072137   02,04,09,11,07
2012072136   06,10,09,03,11
2012072135   10,07,09,01,03
2012072134   01,09,10,02,06
2012072133   04,06,03,07,01
2012072132   06,02,07,05,08
2012072131   08,04,07,05,02
2012072130   06,01,03,09,02
2012072129   10,01,06,05,03
2012072128   06,09,02,10,11
2012072127   04,11,07,02,08
2012072126   07,06,09,10,11
2012072125   05,07,08,01,10
2012072124   08,05,09,07,02
2012072123   08,01,03,06,02
2012072122   10,03,08,06,05
2012072121   08,05,01,09,11
2012072120   08,04,02,06,07
2012072119   06,10,09,01,03
2012072118   05,08,06,02,10
2012072117   07,03,11,06,10
2012072116   07,01,03,05,02
2012072115   09,01,06,07,04
2012072114   06,05,04,08,02
2012072113   03,01,02,07,10
2012072112   08,11,02,06,03
2012072111   10,03,05,04,06
2012072110   11,10,04,05,02
2012072109   03,07,11,05,04
2012072108   02,11,07,10,03
2012072107   02,06,08,03,11
2012072106   04,07,08,11,03
2012072105   02,10,01,05,11
2012072104   04,06,11,02,03
2012072103   04,09,01,07,10
2012072102   11,02,05,06,10
2012072101   08,06,09,02,05
2012072084   01,03,10,04,09
2012072083   02,04,11,09,06
2012072082   04,11,03,05,02
2012072081   06,01,11,02,03
2012072080   04,03,05,07,02
2012072079   08,06,09,05,01
2012072078   07,03,08,06,11
2012072077   05,03,07,01,10
2012072076   04,10,08,03,06
2012072075   07,11,10,03,04
2012072074   04,03,11,07,05
2012072073   03,05,01,09,10
2012072072   07,11,06,01,10
2012072071   04,07,01,02,09
2012072070   02,10,08,11,05
2012072069   02,05,07,08,10
2012072068   08,04,11,10,02
2012072067   05,10,03,06,11
2012072066   06,03,05,08,04
2012072065   10,02,03,05,01
2012072064   02,04,06,08,09
2012072063   10,01,07,11,03
2012072062   05,07,03,02,01
2012072061   05,09,04,11,06
2012072060   02,03,04,07,06
2012072059   11,10,03,01,07
2012072058   03,07,01,08,11
2012072057   06,05,04,11,01
2012072056   09,07,03,10,04
2012072055   06,08,09,10,03
2012072054   02,10,04,01,09
2012072053   10,05,08,04,03
2012072052   02,01,11,03,10
2012072051   10,09,03,02,01
2012072050   06,11,02,01,04
2012072049   09,08,05,03,06
2012072048   04,09,03,11,10
2012072047   03,02,04,01,10
2012072046   07,02,10,05,03
2012072045   11,05,09,04,01
2012072044   10,07,08,03,04
2012072043   03,01,04,05,09
2012072042   05,03,07,04,02
2012072041   07,08,11,06,02
2012072040   05,08,03,02,01
2012072039   08,02,03,04,07
2012072038   06,05,03,08,09
2012072037   01,07,11,05,06
2012072036   06,01,07,11,05
2012072035   08,11,02,03,10
2012072034   07,06,09,08,02
2012072033   02,03,09,01,05
2012072032   06,04,03,11,08
2012072031   09,03,02,05,07
2012072030   06,02,09,05,07
2012072029   06,03,01,04,10
2012072028   07,06,05,09,08
2012072027   05,08,01,07,11
2012072026   07,04,06,05,09
2012072025   11,07,04,05,09
2012072024   09,04,08,05,02
2012072023   04,10,01,06,08
2012072022   11,04,06,05,10
2012072021   11,03,05,06,02
2012072020   11,01,03,08,04
2012072019   10,07,09,02,03
2012072018   06,07,05,02,03
2012072017   03,09,10,05,01
2012072016   04,02,10,01,03
2012072015   11,01,05,04,03
2012072014   04,05,10,09,02
2012072013   07,06,02,08,10
2012072012   07,05,02,11,03
2012072011   03,11,10,08,04
2012072010   07,02,01,03,06
2012072009   04,03,02,09,11
2012072008   06,07,09,02,10
2012072007   09,01,10,06,08
2012072006   03,01,10,04,02
2012072005   04,03,05,09,11
2012072004   03,01,07,02,09
2012072003   03,01,11,02,05
2012072002   06,03,09,10,08
2012072001   06,10,07,05,09
2012071984   11,04,01,03,09
2012071983   01,09,03,10,08
2012071982   05,06,08,11,09
2012071981   01,02,05,04,07
2012071980   07,06,10,03,01
2012071979   04,03,11,05,06
2012071978   04,05,09,08,10
2012071977   04,11,09,07,08
2012071976   10,11,08,05,03
2012071975   10,01,07,11,08
2012071974   07,10,04,09,06
2012071973   01,08,05,06,11
2012071972   02,08,11,09,10
2012071971   11,06,05,07,09
2012071970   05,09,06,10,03
2012071969   07,11,08,01,02
2012071968   05,04,01,11,09
2012071967   06,07,03,01,02
2012071966   01,11,04,10,09
2012071965   03,01,02,06,11
2012071964   03,04,05,08,10
2012071963   10,11,01,07,08
2012071962   11,04,05,10,09
2012071961   07,09,03,01,08
2012071960   01,08,02,10,04
2012071959   11,05,01,03,04
2012071958   08,10,04,11,02
2012071957   10,08,02,05,07
2012071956   04,05,06,11,10
2012071955   05,04,03,09,02
2012071954   01,07,10,06,09
2012071953   09,10,08,04,06
2012071952   04,09,02,06,05
2012071951   06,08,11,05,09
2012071950   04,01,09,08,07
2012071949   08,03,09,06,04
2012071948   10,06,03,08,07
2012071947   04,10,07,03,11
2012071946   11,07,01,09,03
2012071945   08,05,11,06,07
2012071944   03,10,06,01,11
2012071943   05,01,08,06,09
2012071942   03,02,06,05,07
2012071941   10,02,06,08,01
2012071940   01,04,07,08,06
2012071939   02,09,05,07,03
2012071938   05,09,04,07,01
2012071937   02,05,09,03,06
2012071936   08,04,11,06,03
2012071935   11,04,07,09,03
2012071934   11,05,09,06,07
2012071933   06,09,07,11,02
2012071932   05,07,11,10,04
2012071931   03,10,04,02,05
2012071930   09,07,08,01,05
2012071929   10,11,01,06,03
2012071928   06,07,08,09,11
2012071927   03,02,08,05,10
2012071926   10,08,04,01,03
2012071925   08,02,07,05,09
2012071924   05,10,08,09,06
2012071923   06,05,03,10,08
2012071922   07,10,05,03,06
2012071921   02,09,05,07,03
2012071920   11,05,07,08,06
2012071919   07,02,11,10,04
2012071918   02,04,07,06,11
2012071917   07,04,03,10,11
2012071916   01,09,05,02,08
2012071915   08,02,07,03,05
2012071914   07,01,06,02,11
2012071913   06,04,07,11,10
2012071912   05,04,08,07,10
2012071911   06,09,02,07,01
2012071910   03,06,05,07,10
2012071909   01,07,11,10,03
2012071908   09,10,03,06,02
2012071907   11,09,07,10,08
2012071906   09,06,07,03,05
2012071905   05,11,03,09,02
2012071904   10,05,01,11,07
2012071903   11,10,06,05,03
2012071902   02,10,05,04,07
2012071901   06,05,02,08,11
2012071884   09,07,03,06,05
2012071883   01,10,05,02,04
2012071882   07,01,09,11,10
2012071881   03,09,01,07,10
2012071880   11,01,09,06,07
2012071879   05,06,04,09,10
2012071878   11,03,10,07,06
2012071877   06,03,07,05,08
2012071876   10,09,01,05,02
2012071875   08,02,07,05,10
2012071874   01,07,11,06,08
2012071873   07,08,11,05,01
2012071872   10,05,11,08,07
2012071871   11,03,04,10,02
2012071870   08,11,01,07,06
2012071869   10,05,09,03,07
2012071868   10,07,01,08,11
2012071867   09,06,07,11,03
2012071866   03,07,02,10,06
2012071865   01,10,05,08,02
2012071864   03,02,05,06,08
2012071863   05,01,09,02,11
2012071862   06,11,01,05,07
2012071861   11,05,10,01,03
2012071860   03,04,10,02,11
2012071859   10,02,04,01,07
2012071858   04,11,02,05,09
2012071857   05,07,08,11,04
2012071856   10,04,05,11,08
2012071855   03,01,04,11,10
2012071854   02,10,06,08,04
2012071853   08,02,04,01,10
2012071852   08,06,04,09,10
2012071851   10,01,05,06,08
2012071850   05,02,10,08,03
2012071849   07,02,03,09,06
2012071848   09,06,11,03,05
2012071847   04,06,07,11,08
2012071846   07,06,10,08,02
2012071845   06,07,04,05,08
2012071844   01,03,08,04,10
2012071843   02,07,11,08,10
2012071842   10,04,08,11,03
2012071841   10,05,03,07,01
2012071840   03,02,08,11,07
2012071839   11,09,02,01,03
2012071838   08,09,11,01,02
2012071837   08,05,03,09,02
2012071836   06,11,04,07,02
2012071835   07,11,05,01,06
2012071834   07,08,04,09,02
2012071833   02,01,07,11,04
2012071832   08,01,09,10,06
2012071831   07,05,02,04,03
2012071830   01,08,11,10,02
2012071829   03,11,02,08,09
